,Open,High,Low,Close,Adj Close,Volume
2022-01-03 11:30:00-05:00,1165.0,1171.3399658203125,1160.3399658203125,1167.0,1167.0,2130668
2022-01-03 12:30:00-05:00,1167.114990234375,1178.5799560546875,1165.780029296875,1175.6600341796875,1175.6600341796875,2673470
2022-01-03 13:30:00-05:00,1175.744140625,1187.72998046875,1174.27001953125,1185.696044921875,1185.696044921875,2775530
2022-01-03 14:30:00-05:00,1185.6600341796875,1200.0,1182.02001953125,1192.56005859375,1192.56005859375,4919909
2022-01-03 15:30:00-05:00,1192.5799560546875,1201.0699462890625,1187.400146484375,1199.6500244140625,1199.6500244140625,3676611
2022-01-04 09:30:00-05:00,1187.346923828125,1208.0,1175.1199951171875,1187.0,1187.0,9222598
2022-01-04 10:30:00-05:00,1186.0,1188.93994140625,1123.050048828125,1134.3253173828125,1134.3253173828125,8373271
2022-01-04 11:30:00-05:00,1134.7099609375,1158.0,1132.780029296875,1156.18994140625,1156.18994140625,4032404
2022-01-04 12:30:00-05:00,1156.0,1165.8499755859375,1153.400146484375,1160.85986328125,1160.85986328125,3145638
2022-01-04 13:30:00-05:00,1160.8197021484375,1161.1500244140625,1135.3177490234375,1141.10400390625,1141.10400390625,3189635
2022-01-04 14:30:00-05:00,1141.0400390625,1153.77001953125,1140.5001220703125,1151.6099853515625,1151.6099853515625,2850027
2022-01-04 15:30:00-05:00,1151.8299560546875,1155.0,1149.0389404296875,1149.6300048828125,1149.6300048828125,1793799
2022-01-05 09:30:00-05:00,1144.0,1170.3399658203125,1129.0301513671875,1159.0400390625,1159.0400390625,6858162
2022-01-05 10:30:00-05:00,1158.9000244140625,1159.1400146484375,1142.1700439453125,1150.1400146484375,1150.1400146484375,3283706
2022-01-05 11:30:00-05:00,1150.27001953125,1151.159912109375,1139.77001953125,1143.300048828125,1143.300048828125,1411952
2022-01-05 12:30:00-05:00,1143.050048828125,1143.31005859375,1132.0,1137.550048828125,1137.550048828125,1977456
2022-01-05 13:30:00-05:00,1137.510009765625,1145.969970703125,1117.0,1122.8626708984375,1122.8626708984375,2870035
2022-01-05 14:30:00-05:00,1123.4432373046875,1126.489990234375,1081.0101318359375,1085.6800537109375,1085.6800537109375,5755301
2022-01-05 15:30:00-05:00,1086.3482666015625,1099.1700439453125,1081.5,1087.6201171875,1087.6201171875,3169272
2022-01-06 09:30:00-05:00,1075.0,1088.0,1020.5,1041.8699951171875,1041.8699951171875,11544059
2022-01-06 10:30:00-05:00,1041.8800048828125,1077.8077392578125,1041.050048828125,1061.14990234375,1061.14990234375,6019729
2022-01-06 11:30:00-05:00,1061.7398681640625,1069.02001953125,1049.1099853515625,1063.581787109375,1063.581787109375,2826485
2022-01-06 12:30:00-05:00,1063.5999755859375,1075.1400146484375,1060.1800537109375,1060.510009765625,1060.510009765625,2058467
2022-01-06 13:30:00-05:00,1060.8499755859375,1068.8199462890625,1059.2501220703125,1063.5999755859375,1063.5999755859375,1552245
2022-01-06 14:30:00-05:00,1063.5050048828125,1084.56494140625,1063.0301513671875,1074.4300537109375,1074.4300537109375,3176452
2022-01-06 15:30:00-05:00,1074.97998046875,1075.85986328125,1058.1300048828125,1064.699951171875,1064.699951171875,1831355
2022-01-07 09:30:00-05:00,1070.5,1080.699951171875,1045.0999755859375,1049.4500732421875,1049.4500732421875,6716509
2022-01-07 10:30:00-05:00,1049.099853515625,1054.0,1023.3499755859375,1039.1064453125,1039.1064453125,5218228
2022-01-07 11:30:00-05:00,1039.0,1046.0,1030.06005859375,1034.4000244140625,1034.4000244140625,2751121
2022-01-07 12:30:00-05:00,1034.1199951171875,1041.8699951171875,1027.010009765625,1027.97998046875,1027.97998046875,2262606
2022-01-07 13:30:00-05:00,1028.224365234375,1030.2498779296875,1010.0,1017.0,1017.0,3542862
2022-01-07 14:30:00-05:00,1016.72998046875,1039.4998779296875,1015.5,1021.3800048828125,1021.3800048828125,4499691
2022-01-07 15:30:00-05:00,1021.1199951171875,1030.9410400390625,1021.0200805664062,1026.9000244140625,1026.9000244140625,2198205
2022-01-10 09:30:00-05:00,1004.0,1017.2642822265625,980.0,1013.7899780273438,1013.7899780273438,10289396
2022-01-10 10:30:00-05:00,1013.7666015625,1027.349853515625,991.0,1027.3299560546875,1027.3299560546875,4805557
2022-01-10 11:30:00-05:00,1027.3599853515625,1031.929931640625,1005.260009765625,1011.0,1011.0,3372600
2022-01-10 12:30:00-05:00,1010.8900146484375,1026.530029296875,1007.0599975585938,1021.3900146484375,1021.3900146484375,2098551
2022-01-10 13:30:00-05:00,1021.677001953125,1036.5,1014.3001098632812,1035.5,1035.5,2672492
2022-01-10 14:30:00-05:00,1035.4990234375,1045.7698974609375,1032.8399658203125,1043.3636474609375,1043.3636474609375,3388676
2022-01-10 15:30:00-05:00,1043.75,1059.0999755859375,1039.75,1058.27001953125,1058.27001953125,2703344
2022-01-11 09:30:00-05:00,1048.0,1075.0,1038.8199462890625,1063.7550048828125,1063.7550048828125,7302568
2022-01-11 10:30:00-05:00,1063.489990234375,1071.0999755859375,1044.199951171875,1065.6300048828125,1065.6300048828125,4284731
2022-01-11 11:30:00-05:00,1065.7900390625,1075.8499755859375,1053.300048828125,1054.8489990234375,1054.8489990234375,2597344
2022-01-11 12:30:00-05:00,1055.0899658203125,1067.97998046875,1053.300048828125,1061.699951171875,1061.699951171875,1916822
2022-01-11 13:30:00-05:00,1061.3416748046875,1067.31005859375,1057.5,1057.6728515625,1057.6728515625,1429280
2022-01-11 14:30:00-05:00,1057.4300537109375,1064.6400146484375,1053.5001220703125,1058.219970703125,1058.219970703125,2013709
2022-01-11 15:30:00-05:00,1057.93994140625,1066.199951171875,1056.60009765625,1064.4000244140625,1064.4000244140625,1407136
2022-01-12 09:30:00-05:00,1078.8499755859375,1102.96484375,1072.590087890625,1098.5550537109375,1098.5550537109375,8468441
2022-01-12 10:30:00-05:00,1098.949951171875,1099.4000244140625,1083.530029296875,1090.52001953125,1090.52001953125,4672309
2022-01-12 11:30:00-05:00,1090.2850341796875,1096.75,1087.750244140625,1093.4000244140625,1093.4000244140625,2002419
2022-01-12 12:30:00-05:00,1093.8299560546875,1103.4000244140625,1092.8299560546875,1098.52001953125,1098.52001953125,2887544
2022-01-12 13:30:00-05:00,1098.260009765625,1109.5,1093.3800048828125,1107.531005859375,1107.531005859375,3008645
2022-01-12 14:30:00-05:00,1107.5301513671875,1114.8399658203125,1105.125,1108.72998046875,1108.72998046875,3106673
2022-01-12 15:30:00-05:00,1108.300048828125,1112.1099853515625,1105.0,1106.8800048828125,1106.8800048828125,2143207
2022-01-13 09:30:00-05:00,1109.06494140625,1115.5999755859375,1087.5301513671875,1098.41845703125,1098.41845703125,6775879
2022-01-13 10:30:00-05:00,1098.40576171875,1099.199951171875,1065.0,1081.183349609375,1081.183349609375,6585822
2022-01-13 11:30:00-05:00,1081.0101318359375,1084.0,1055.219970703125,1058.699951171875,1058.699951171875,3701209
2022-01-13 12:30:00-05:00,1058.1600341796875,1064.3599853515625,1051.300048828125,1061.5550537109375,1061.5550537109375,3649981
2022-01-13 13:30:00-05:00,1061.3399658203125,1072.0400390625,1056.5799560546875,1059.0556640625,1059.0556640625,2637544
2022-01-13 14:30:00-05:00,1058.9949951171875,1060.83984375,1041.0,1045.719970703125,1045.719970703125,3607981
2022-01-13 15:30:00-05:00,1045.6500244140625,1047.0,1026.5390625,1031.6121826171875,1031.6121826171875,3630566
2022-01-14 09:30:00-05:00,1019.219970703125,1048.64990234375,1013.3787841796875,1042.31005859375,1042.31005859375,8788058
2022-01-14 10:30:00-05:00,1042.5,1042.7899169921875,1026.3699951171875,1037.6258544921875,1037.6258544921875,3509754
2022-01-14 11:30:00-05:00,1037.5072021484375,1045.5,1034.4654541015625,1038.0,1038.0,2067355
2022-01-14 12:30:00-05:00,1037.271484375,1040.7198486328125,1020.0,1024.489990234375,1024.489990234375,2019225
2022-01-14 13:30:00-05:00,1024.199951171875,1041.280029296875,1020.340087890625,1028.9000244140625,1028.9000244140625,2488368
2022-01-14 14:30:00-05:00,1029.2750244140625,1051.349853515625,1028.8599853515625,1045.719970703125,1045.719970703125,2821418
2022-01-14 15:30:00-05:00,1046.3299560546875,1052.0,1043.8599853515625,1049.8900146484375,1049.8900146484375,1932338
2022-01-18 09:30:00-05:00,1028.0,1070.7899169921875,1016.0599975585938,1064.75,1064.75,6848855
2022-01-18 10:30:00-05:00,1064.7550048828125,1064.8299560546875,1041.7099609375,1042.680419921875,1042.680419921875,3026677
2022-01-18 11:30:00-05:00,1042.9505615234375,1055.7999267578125,1038.8499755859375,1044.5423583984375,1044.5423583984375,2441085
2022-01-18 12:30:00-05:00,1044.5,1044.5,1032.010009765625,1034.5999755859375,1034.5999755859375,1841301
2022-01-18 13:30:00-05:00,1034.0,1047.66650390625,1033.5400390625,1041.6800537109375,1041.6800537109375,1967870
2022-01-18 14:30:00-05:00,1041.2149658203125,1053.760009765625,1040.1099853515625,1041.1700439453125,1041.1700439453125,2322358
2022-01-18 15:30:00-05:00,1040.5899658203125,1040.6650390625,1026.68994140625,1030.52001953125,1030.52001953125,1981571
2022-01-19 09:30:00-05:00,1041.7049560546875,1054.669921875,1021.9088134765625,1023.9998779296875,1023.9998779296875,5566280
2022-01-19 10:30:00-05:00,1023.6707763671875,1024.89990234375,995.5,1004.3599853515625,1004.3599853515625,5278521
2022-01-19 11:30:00-05:00,1004.5999755859375,1027.8399658203125,998.0,1025.0556640625,1025.0556640625,3789574
2022-01-19 12:30:00-05:00,1024.800048828125,1026.2999267578125,1010.1400756835938,1010.9191284179688,1010.9191284179688,2224378
2022-01-19 13:30:00-05:00,1011.0900268554688,1017.3300170898438,1002.219970703125,1002.3300170898438,1002.3300170898438,2004646
2022-01-19 14:30:00-05:00,1002.1799926757812,1014.905029296875,1000.0,1001.6599731445312,1001.6599731445312,2572398
2022-01-19 15:30:00-05:00,1001.3699951171875,1005.5,995.0,995.530029296875,995.530029296875,2798722
2022-01-20 09:30:00-05:00,1006.75,1029.93994140625,1002.6500244140625,1026.3900146484375,1026.3900146484375,6471617
2022-01-20 10:30:00-05:00,1026.8800048828125,1041.6600341796875,1026.8800048828125,1034.0799560546875,1034.0799560546875,3699519
2022-01-20 11:30:00-05:00,1034.2750244140625,1038.1024169921875,1028.219970703125,1036.469970703125,1036.469970703125,1899438
2022-01-20 12:30:00-05:00,1036.550048828125,1038.0,1025.5,1030.4000244140625,1030.4000244140625,1755086
2022-01-20 13:30:00-05:00,1030.37255859375,1034.4000244140625,1019.5001220703125,1020.1218872070312,1020.1218872070312,2140896
2022-01-20 14:30:00-05:00,1020.0399780273438,1021.2299194335938,997.0,1003.9099731445312,1003.9099731445312,3701542
2022-01-20 15:30:00-05:00,1003.3599853515625,1005.7999877929688,994.0,996.1901245117188,996.1901245117188,2633613
2022-01-21 09:30:00-05:00,1000.0,1004.5499877929688,951.3300170898438,962.8433227539062,962.8433227539062,10324906
2022-01-21 10:30:00-05:00,963.5,984.0399780273438,961.1900024414062,982.5,982.5,5471150
2022-01-21 11:30:00-05:00,982.0,982.3099975585938,957.8900146484375,959.5399780273438,959.5399780273438,4168742
2022-01-21 12:30:00-05:00,959.8099975585938,965.5999755859375,954.114990234375,956.5524291992188,956.5524291992188,2587709
2022-01-21 13:30:00-05:00,956.3800048828125,965.0,952.0499877929688,953.5599975585938,953.5599975585938,2369268
2022-01-21 14:30:00-05:00,953.5900268554688,961.0,940.5,945.739990234375,945.739990234375,5019893
2022-01-21 15:30:00-05:00,945.5598754882812,962.3400268554688,942.7999877929688,942.969970703125,942.969970703125,3227672
2022-01-24 09:30:00-05:00,904.760009765625,915.9099731445312,852.3099975585938,875.4100952148438,875.4100952148438,16208506
2022-01-24 10:30:00-05:00,875.0,902.4298706054688,874.0,880.7689819335938,880.7689819335938,6106268
2022-01-24 11:30:00-05:00,880.5601196289062,883.0,851.469970703125,861.3599853515625,861.3599853515625,5443839
2022-01-24 12:30:00-05:00,861.3599853515625,904.0,854.5,884.3569946289062,884.3569946289062,6435150
2022-01-24 13:30:00-05:00,884.3499755859375,907.3599853515625,880.02001953125,883.5449829101562,883.5449829101562,6833298
2022-01-24 14:30:00-05:00,882.9000244140625,903.0,873.5999755859375,898.6400146484375,898.6400146484375,3966341
2022-01-24 15:30:00-05:00,898.0499877929688,933.5131225585938,894.3200073242188,930.1300048828125,930.1300048828125,3843801
2022-01-25 09:30:00-05:00,916.4172973632812,929.0,904.7100219726562,925.8099975585938,925.8099975585938,7320952
2022-01-25 10:30:00-05:00,925.760009765625,932.2999877929688,912.7000122070312,915.0,915.0,3962272
2022-01-25 11:30:00-05:00,915.2899780273438,916.280029296875,905.360107421875,909.9400024414062,909.9400024414062,2868179
2022-01-25 12:30:00-05:00,910.1099243164062,921.6500244140625,903.2100219726562,920.4400024414062,920.4400024414062,2755737
2022-01-25 13:30:00-05:00,920.8045043945312,946.37841796875,919.2000122070312,944.77001953125,944.77001953125,3605849
2022-01-25 14:30:00-05:00,944.3400268554688,951.260009765625,925.0,927.6199951171875,927.6199951171875,4181775
2022-01-25 15:30:00-05:00,927.7050170898438,935.0,915.0,918.4000244140625,918.4000244140625,2567336
2022-01-26 09:30:00-05:00,952.4299926757812,963.2999877929688,939.0,948.405029296875,948.405029296875,7159255
2022-01-26 10:30:00-05:00,948.0449829101562,952.4500122070312,938.5499877929688,949.4099731445312,949.4099731445312,2657555
2022-01-26 11:30:00-05:00,949.4199829101562,957.9199829101562,945.5700073242188,955.5,955.5,1946824
2022-01-26 12:30:00-05:00,955.6500244140625,964.2899169921875,952.3300170898438,958.8200073242188,958.8200073242188,2423272
2022-01-26 13:30:00-05:00,958.5800170898438,987.6900024414062,953.7301025390625,970.0900268554688,970.0900268554688,5142317
2022-01-26 14:30:00-05:00,970.0529174804688,980.7698974609375,906.0,938.9296264648438,938.9296264648438,7893381
2022-01-26 15:30:00-05:00,938.9398803710938,942.8399047851562,925.0,938.3699951171875,938.3699951171875,3313176
2022-01-27 09:30:00-05:00,922.75,925.510009765625,870.8848876953125,871.3099975585938,871.3099975585938,13653478
2022-01-27 10:30:00-05:00,871.3599853515625,876.97998046875,857.9010009765625,865.5599975585938,865.5599975585938,7876071
2022-01-27 11:30:00-05:00,865.5499877929688,878.4998779296875,858.1513061523438,860.72998046875,860.72998046875,4647070
2022-01-27 12:30:00-05:00,860.4000244140625,866.8699951171875,853.2000122070312,854.8099975585938,854.8099975585938,4622185
2022-01-27 13:30:00-05:00,854.8900146484375,867.8900146484375,850.0,851.97998046875,851.97998046875,4812696
2022-01-27 14:30:00-05:00,851.5,852.5,831.3099975585938,836.7999877929688,836.7999877929688,6623316
2022-01-27 15:30:00-05:00,836.5800170898438,843.989990234375,829.0,829.3300170898438,829.3300170898438,4454234
2022-01-28 09:30:00-05:00,831.5599975585938,842.9000244140625,792.010009765625,824.1799926757812,824.1799926757812,16685908
2022-01-28 10:30:00-05:00,824.0401000976562,857.5,820.6799926757812,849.2100219726562,849.2100219726562,8172463
2022-01-28 11:30:00-05:00,849.4392700195312,857.0,838.0,841.0,841.0,4232787
2022-01-28 12:30:00-05:00,840.9199829101562,848.5899047851562,830.489990234375,834.3699951171875,834.3699951171875,3156188
2022-01-28 13:30:00-05:00,834.5,838.0,813.2000732421875,818.27001953125,818.27001953125,4084624
2022-01-28 14:30:00-05:00,818.4299926757812,834.9500122070312,813.4199829101562,828.5632934570312,828.5632934570312,4276117
2022-01-28 15:30:00-05:00,828.7000122070312,847.4799194335938,822.9201049804688,846.3099975585938,846.3099975585938,3160368
2022-01-31 09:30:00-05:00,872.7100219726562,908.739990234375,862.0499877929688,902.5499877929688,902.5499877929688,10519821
2022-01-31 10:30:00-05:00,902.8200073242188,924.5599975585938,901.8499755859375,917.489990234375,917.489990234375,6420797
2022-01-31 11:30:00-05:00,917.6400146484375,924.489990234375,913.7100219726562,916.0,916.0,3185597
2022-01-31 12:30:00-05:00,915.9450073242188,932.1799926757812,915.0,921.97998046875,921.97998046875,3191181
2022-01-31 13:30:00-05:00,922.0,936.909912109375,920.0,934.9456787109375,934.9456787109375,2937367
2022-01-31 14:30:00-05:00,935.1799926757812,936.1898803710938,918.4600219726562,924.9650268554688,924.9650268554688,3621202
2022-01-31 15:30:00-05:00,924.739990234375,937.989990234375,923.010009765625,936.8300170898438,936.8300170898438,3332772
2022-02-01 09:30:00-05:00,935.2100219726562,935.2899780273438,905.0,924.0,924.0,9253547
2022-02-01 10:30:00-05:00,924.6300048828125,943.7000122070312,920.4307861328125,936.0599975585938,936.0599975585938,4355956
2022-02-01 11:30:00-05:00,936.0,941.4901733398438,927.5999755859375,929.9016723632812,929.9016723632812,2489905
2022-02-01 12:30:00-05:00,929.5999755859375,933.9500122070312,922.1599731445312,933.3499145507812,933.3499145507812,1724318
2022-02-01 13:30:00-05:00,933.0700073242188,933.39990234375,918.280029296875,921.0538940429688,921.0538940429688,1847875
2022-02-01 14:30:00-05:00,920.6900024414062,934.0,920.0399780273438,931.3699951171875,931.3699951171875,2100287
2022-02-01 15:30:00-05:00,931.5,935.3099975585938,927.0,930.9500122070312,930.9500122070312,1715502
2022-02-02 09:30:00-05:00,928.1799926757812,931.5,911.2000122070312,915.6300048828125,915.6300048828125,5517677
2022-02-02 10:30:00-05:00,915.3200073242188,921.3499755859375,893.3699951171875,901.239990234375,901.239990234375,4208911
2022-02-02 11:30:00-05:00,901.030029296875,907.7999877929688,889.4099731445312,902.3499755859375,902.3499755859375,3371188
2022-02-02 12:30:00-05:00,902.3699951171875,913.0900268554688,900.3400268554688,906.4000244140625,906.4000244140625,2151767
2022-02-02 13:30:00-05:00,906.22998046875,909.2000122070312,900.0,902.7899780273438,902.7899780273438,1653671
2022-02-02 14:30:00-05:00,903.0,911.5,901.7000122070312,905.0,905.0,2062325
2022-02-02 15:30:00-05:00,904.8599853515625,907.5,900.8900756835938,905.6500244140625,905.6500244140625,1600552
2022-02-03 09:30:00-05:00,882.0,926.3698120117188,880.52001953125,925.719970703125,925.719970703125,7185415
2022-02-03 10:30:00-05:00,925.734619140625,937.0,915.7000122070312,928.1898803710938,928.1898803710938,4773887
2022-02-03 11:30:00-05:00,928.14501953125,932.4998779296875,907.5,913.2225952148438,913.2225952148438,3694329
2022-02-03 12:30:00-05:00,913.0599975585938,917.0,904.5335083007812,914.6599731445312,914.6599731445312,2200544
2022-02-03 13:30:00-05:00,914.3699951171875,919.5599975585938,903.0999755859375,903.4099731445312,903.4099731445312,1828043
2022-02-03 14:30:00-05:00,903.5,909.0999145507812,896.1303100585938,900.8701171875,900.8701171875,2706444
2022-02-03 15:30:00-05:00,900.8800048828125,900.969970703125,886.8800048828125,891.6033935546875,891.6033935546875,2275881
2022-02-04 09:30:00-05:00,897.219970703125,913.2999877929688,881.1699829101562,907.2100219726562,907.2100219726562,6426029
2022-02-04 10:30:00-05:00,907.48876953125,912.3699951171875,892.5599975585938,901.0399780273438,901.0399780273438,3236308
2022-02-04 11:30:00-05:00,900.72998046875,909.5,900.4600219726562,907.1201171875,907.1201171875,1849591
2022-02-04 12:30:00-05:00,907.7999877929688,929.0,906.6900024414062,925.8751220703125,925.8751220703125,3778829
2022-02-04 13:30:00-05:00,926.1500244140625,930.0,921.2899780273438,926.1851806640625,926.1851806640625,2314696
2022-02-04 14:30:00-05:00,926.313720703125,936.5,925.2999877929688,930.7100219726562,930.7100219726562,3742581
2022-02-04 15:30:00-05:00,931.2288208007812,935.6300048828125,922.8099975585938,922.8499755859375,922.8499755859375,2444739
2022-02-07 09:30:00-05:00,923.7899780273438,947.77001953125,918.3400268554688,927.5,927.5,6772013
2022-02-07 10:30:00-05:00,927.8156127929688,929.6660766601562,915.090087890625,918.989990234375,918.989990234375,3059799
2022-02-07 11:30:00-05:00,918.6107177734375,919.3300170898438,907.3900756835938,911.0,911.0,2621161
2022-02-07 12:30:00-05:00,911.0,921.25,908.5128784179688,919.1199951171875,919.1199951171875,1897584
2022-02-07 13:30:00-05:00,919.2999877929688,920.0,911.260009765625,919.1500244140625,919.1500244140625,1373393
2022-02-07 14:30:00-05:00,919.3900146484375,926.5798950195312,915.3499755859375,916.2297973632812,916.2297973632812,2054753
2022-02-07 15:30:00-05:00,916.3599853515625,917.9398803710938,902.7089233398438,907.3300170898438,907.3300170898438,2044056
2022-02-08 09:30:00-05:00,905.25,915.0,894.7999877929688,901.9381103515625,901.9381103515625,4940382
2022-02-08 10:30:00-05:00,901.9299926757812,919.719970703125,898.9099731445312,915.6400146484375,915.6400146484375,2786773
2022-02-08 11:30:00-05:00,915.7899780273438,921.8936767578125,914.5,919.0200805664062,919.0200805664062,1809489
2022-02-08 12:30:00-05:00,919.5700073242188,925.3206176757812,919.0499877929688,922.7150268554688,922.7150268554688,1657902
2022-02-08 13:30:00-05:00,922.8699951171875,926.2899169921875,915.0,915.9000244140625,915.9000244140625,1695514
2022-02-08 14:30:00-05:00,915.8200073242188,924.0800170898438,914.780029296875,921.3900146484375,921.3900146484375,1813041
2022-02-08 15:30:00-05:00,921.2650146484375,925.1099853515625,917.0599975585938,921.6699829101562,921.6699829101562,1562224
2022-02-09 09:30:00-05:00,935.0,946.2698974609375,920.0,927.6306762695312,927.6306762695312,6406570
2022-02-09 10:30:00-05:00,927.9000244140625,935.0900268554688,922.7999877929688,932.3446044921875,932.3446044921875,2478977
2022-02-09 11:30:00-05:00,932.75,934.75,926.3099975585938,929.4000244140625,929.4000244140625,1504086
2022-02-09 12:30:00-05:00,929.530029296875,939.0999755859375,927.9700927734375,936.5946044921875,936.5946044921875,1677705
2022-02-09 13:30:00-05:00,936.2501220703125,937.5999145507812,932.8599853515625,934.7999877929688,934.7999877929688,1254391
2022-02-09 14:30:00-05:00,934.7666015625,934.7949829101562,926.9500122070312,932.9099731445312,932.9099731445312,1446196
2022-02-09 15:30:00-05:00,933.0599975585938,936.0,930.1500854492188,931.989990234375,931.989990234375,1733482
2022-02-10 09:30:00-05:00,908.3699951171875,934.9298706054688,905.97998046875,934.635009765625,934.635009765625,6101048
2022-02-10 10:30:00-05:00,934.969970703125,943.8099975585938,930.2000122070312,932.60498046875,932.60498046875,3774533
2022-02-10 11:30:00-05:00,932.3599853515625,936.1799926757812,927.0999755859375,933.11279296875,933.11279296875,1811965
2022-02-10 12:30:00-05:00,933.2081298828125,935.1099243164062,915.02001953125,915.02001953125,915.02001953125,2350538
2022-02-10 13:30:00-05:00,915.02001953125,921.692626953125,908.7901000976562,913.4099731445312,913.4099731445312,2546180
2022-02-10 14:30:00-05:00,913.8499755859375,919.489990234375,906.0499877929688,907.5499877929688,907.5499877929688,2112027
2022-02-10 15:30:00-05:00,907.1199951171875,907.744873046875,896.7000122070312,904.5499877929688,904.5499877929688,2420479
2022-02-11 09:30:00-05:00,911.1099853515625,915.9600219726562,887.530029296875,892.2987060546875,892.2987060546875,6723321
2022-02-11 10:30:00-05:00,892.1763916015625,898.3800048828125,882.8800048828125,886.3300170898438,886.3300170898438,3320776
2022-02-11 11:30:00-05:00,886.0,892.469970703125,882.0999755859375,890.1035766601562,890.1035766601562,2361793
2022-02-11 12:30:00-05:00,890.5299072265625,892.114013671875,881.010009765625,881.2000122070312,881.2000122070312,1615135
2022-02-11 13:30:00-05:00,881.3400268554688,881.5745849609375,862.2999877929688,863.0,863.0,4580097
2022-02-11 14:30:00-05:00,863.219970703125,866.0399780273438,852.010009765625,857.72998046875,857.72998046875,4184881
2022-02-11 15:30:00-05:00,857.239990234375,866.0,850.7000122070312,859.3300170898438,859.3300170898438,2844396
2022-02-14 09:30:00-05:00,860.2100219726562,878.9658203125,853.1500244140625,875.5900268554688,875.5900268554688,6749026
2022-02-14 10:30:00-05:00,875.7000122070312,898.8798828125,871.2100219726562,896.5499877929688,896.5499877929688,3929767
2022-02-14 11:30:00-05:00,896.5570068359375,897.0700073242188,887.6699829101562,892.4199829101562,892.4199829101562,2046532
2022-02-14 12:30:00-05:00,892.469970703125,895.4298706054688,880.1699829101562,880.6799926757812,880.6799926757812,1661833
2022-02-14 13:30:00-05:00,880.5499877929688,880.909912109375,859.0399780273438,871.02001953125,871.02001953125,3251016
2022-02-14 14:30:00-05:00,870.4638061523438,875.9899291992188,864.8099975585938,872.9000244140625,872.9000244140625,2586998
2022-02-14 15:30:00-05:00,872.9000244140625,878.5,869.0,875.780029296875,875.780029296875,1657849
2022-02-15 09:30:00-05:00,900.0,920.3699951171875,893.3773803710938,915.0006103515625,915.0006103515625,7246808
2022-02-15 10:25:00-05:00,915.02001953125,915.02001953125,915.02001953125,915.02001953125,915.02001953125,0
2022-02-15 11:25:01-05:00,917.2999877929688,917.2999877929688,917.2999877929688,917.2999877929688,917.2999877929688,0
2022-02-15 12:25:01-05:00,913.8699951171875,913.8699951171875,913.8699951171875,913.8699951171875,913.8699951171875,0
2022-02-15 13:24:57-05:00,918.4400024414062,918.4400024414062,918.4400024414062,918.4400024414062,918.4400024414062,0
2022-02-15 14:25:02-05:00,917.1400146484375,917.1400146484375,917.1400146484375,917.1400146484375,917.1400146484375,0
2022-02-15 15:25:00-05:00,916.5900268554688,916.5900268554688,916.5900268554688,916.5900268554688,916.5900268554688,0
2022-02-16 10:25:00-05:00,907.6599731445312,907.6599731445312,907.6599731445312,907.6599731445312,907.6599731445312,0
2022-02-16 11:25:00-05:00,908.780029296875,908.780029296875,908.780029296875,908.780029296875,908.780029296875,0
2022-02-17 10:25:01-05:00,903.1900024414062,903.1900024414062,903.1900024414062,903.1900024414062,903.1900024414062,0
2022-02-17 11:25:00-05:00,896.419921875,896.419921875,896.419921875,896.419921875,896.419921875,0
2022-02-17 12:25:00-05:00,891.02001953125,891.02001953125,891.02001953125,891.02001953125,891.02001953125,0
2022-02-17 13:24:59-05:00,882.0,882.0,882.0,882.0,882.0,0
2022-02-17 14:24:55-05:00,878.16552734375,878.16552734375,878.16552734375,878.16552734375,878.16552734375,0
2022-02-17 15:25:00-05:00,879.197509765625,879.197509765625,879.197509765625,879.197509765625,879.197509765625,0
2022-02-18 10:25:00-05:00,859.0726928710938,859.0726928710938,859.0726928710938,859.0726928710938,859.0726928710938,0
2022-02-18 11:25:01-05:00,848.7401123046875,848.7401123046875,848.7401123046875,848.7401123046875,848.7401123046875,0
2022-02-18 12:25:01-05:00,850.469970703125,850.469970703125,850.469970703125,850.469970703125,850.469970703125,0
2022-02-18 13:25:00-05:00,842.6199951171875,842.6199951171875,842.6199951171875,842.6199951171875,842.6199951171875,0
2022-02-18 14:25:00-05:00,852.0402221679688,852.0402221679688,852.0402221679688,852.0402221679688,852.0402221679688,0
2022-02-18 15:25:02-05:00,856.0999755859375,856.0999755859375,856.0999755859375,856.0999755859375,856.0999755859375,0
2022-02-18 15:30:00-05:00,854.9301147460938,858.2299194335938,850.5399780273438,856.97998046875,856.97998046875,1861155
2022-02-18 15:30:00-05:00,854.9301147460938,858.2299194335938,850.5399780273438,856.97998046875,856.97998046875,1861155
2022-02-18 15:30:00-05:00,854.9301147460938,858.2299194335938,850.5399780273438,856.97998046875,856.97998046875,1861155
2022-02-18 15:30:00-05:00,854.9301147460938,858.2299194335938,850.5399780273438,856.97998046875,856.97998046875,1861155
2022-02-18 15:30:00-05:00,854.9301147460938,858.2299194335938,850.5399780273438,856.97998046875,856.97998046875,1861155
2022-02-18 15:30:00-05:00,854.9301147460938,858.2299194335938,850.5399780273438,856.97998046875,856.97998046875,1861155
2022-02-22 10:25:01-05:00,848.7899780273438,848.7899780273438,848.7899780273438,848.7899780273438,848.7899780273438,0
2022-02-22 11:25:01-05:00,823.7274780273438,823.7274780273438,823.7274780273438,823.7274780273438,823.7274780273438,0
2022-02-22 12:25:01-05:00,807.52001953125,807.52001953125,807.52001953125,807.52001953125,807.52001953125,0
